text,date,user,sentiment,query,__index_level_0__
"Just chilling, waiting for my mum to come back while watching Hannah Montana then going shopping ",Tue Jun 02 02:01:17 PDT 2009,TaylorGalloway,1,NO_QUERY,23681
@diana_cullen what kind pizza? might get one myself ,Fri Jun 05 23:39:11 PDT 2009,Smithamax,1,NO_QUERY,23057
"@RobynMiller  I agree that Star Trek IMAX Sound Rocks 12,000Watts of Raw ST Uumph!  But Visual Impact it had not, as it was NOT IMAX ",Fri May 22 00:57:41 PDT 2009,adrius42,0,NO_QUERY,18470
@jmancini77 how about capital funding is non-existent for an #ecm project? ,Sat May 30 12:12:45 PDT 2009,1samadams,0,NO_QUERY,49058
"@megan_cooper oh, haha you should ask mike! he became such a twitter freak  i call you. right now! so pick up the phone guuurl. i love you",Sat Apr 18 15:45:28 PDT 2009,sandragrida,1,NO_QUERY,42083
@Dannymcfly Nice ! Who gonna replace him in the band ? lol where did you take this pic anyway?   please answer !,Sun May 17 08:23:00 PDT 2009,StupidTroll,1,NO_QUERY,37109
"Weekends are nice! Getting ready to photogragh a few models, then maybe a movie. ",Sat Apr 18 08:51:57 PDT 2009,okPablo,1,NO_QUERY,18652
"Off to volunteer..then work later on today. Boo...just when i actually wanna study, i have NO time ",Sun May 31 06:26:35 PDT 2009,urkinduhsexy,0,NO_QUERY,38670
@cranialstrain really you need 3 of them... one for each version of IE ,Thu May 14 03:14:42 PDT 2009,csogilvie,0,NO_QUERY,9140
Norway won! That song was one of my favorites along with a few others ,Sun May 17 04:06:10 PDT 2009,aidaEdavani,1,NO_QUERY,127
@domhobdyboy hey! ,Sun May 31 06:07:49 PDT 2009,uhxkatie,1,NO_QUERY,218
@ShannonCragg humidity always ruins it ,Tue Jun 23 10:52:42 PDT 2009,fallinstarjess,0,NO_QUERY,48632
"haha, it's BOYS OVER FLOWERS!  loveee it!",Wed Jun 03 02:52:57 PDT 2009,mj_archie,1,NO_QUERY,227
Back from Sara's! Had an amazing girly time boy talk.. playing with her dogs.. hahaha fun. Also just caught David practicing golf ,Mon Jun 01 05:29:43 PDT 2009,laraduckytay,1,NO_QUERY,35800
"Is officially, totally packed &amp; ready for Mission Trip!! :-D Headed back to Ocean Springs to sit with Ms. Joyce. ",Fri Jun 19 10:25:38 PDT 2009,byhisgrace1031,0,NO_QUERY,40274
@freakthefashion so who won?  post the link to their story?,Sun May 31 07:59:04 PDT 2009,ashlovesLA,1,NO_QUERY,26830
"I wanna sleep but.....a few hours ago I was sleeping for 3-5 hours, gah that's pretty long; I can't wait for the long vvvacationnn ",Mon Jun 01 06:40:19 PDT 2009,imnisa,1,NO_QUERY,26759
Just realized now how much eating at night excites me. I'm such a midnight snack person ,Tue Apr 07 07:50:05 PDT 2009,katmejino,1,NO_QUERY,25799
i have to be awake in 4 hours ,Mon May 04 01:42:27 PDT 2009,gabifresh,0,NO_QUERY,22022
Sorted out loads of paperwork - can almost get into the office now ,Sat Apr 18 16:05:19 PDT 2009,RandomFocus01,1,NO_QUERY,41070
Isn't allowed in his room again ,Mon May 18 07:29:32 PDT 2009,Hickabod,0,NO_QUERY,47285
@ferretsfirst http://twitpic.com/6g9a4 and http://twitpic.com/6g988 and http://twitpic.com/6g9ag ... that's my Ares ,Mon Jun 01 23:12:15 PDT 2009,kblgal,1,NO_QUERY,39376
@NickHOOPSduhh I'm pretty sure i texted you saturday night because I was at the movies...but no reply... ,Mon Jun 01 13:19:43 PDT 2009,D3siRa3,0,NO_QUERY,40918
"@kim18melissa Oh no  I'm sure you didn't do bad (Y) I've got Chem and Chem resit tomorrow, Bio on Thurs and Physics on Friday. =/",Tue Jun 02 10:57:40 PDT 2009,BendyWalker,0,NO_QUERY,13360
Our turtle escaped!! Gaahh! ,Fri Jun 19 08:27:04 PDT 2009,diet_lard,0,NO_QUERY,449
@Alyssa_Milano Have a great night and an amazing day tomorrow!!!  -Steve,Fri Apr 17 21:26:59 PDT 2009,SJTonline,1,NO_QUERY,20232
Ahh... It feels good to have the car back until mon at least.  At rizza's house...,Fri Jun 19 22:18:03 PDT 2009,khuristeen,0,NO_QUERY,29269
so hot  this is how much @soompi is on my mind lately- i have dreams about working.,Fri Jun 19 17:17:05 PDT 2009,geniejoo,0,NO_QUERY,5184
"Gonna say goodbye to my Merc M-Class on Wednesday.  But hopefully, there will be something else lined up.",Mon Jun 01 07:17:30 PDT 2009,valambhiajn,0,NO_QUERY,48917
@dbackschick np my love ,Sun May 31 15:33:42 PDT 2009,cosmo_lesbox,1,NO_QUERY,1580
is listening to the new album &quot;Happiness by Dance Gavin Dance&quot; that is to come out June 9th but I got it earlier. Wow that was specific. ,Fri May 29 11:31:16 PDT 2009,J_e_s_u_s,1,NO_QUERY,37300
"Just got a shark tattoo in Hermosa, too bad it only lasts 5 days...  ",Sat Jun 06 17:13:48 PDT 2009,Sharky_B,0,NO_QUERY,21003
birds chirping = time for bed ,Sun Jun 07 02:46:15 PDT 2009,Southpaw217,1,NO_QUERY,42859
"@itsonlywords why of course  Easy, Easy, just shredded zucchini and your favorite cheddar, layered &amp; seasoned to taste &amp; bake....",Sat Jun 06 19:46:31 PDT 2009,Kunawolf,1,NO_QUERY,21484
@adeaters Nice chatting with you today... ,Sun May 10 18:46:10 PDT 2009,KaosCarlo,1,NO_QUERY,18633
Photo: Closest to Disneyland Iâm going to get for a while.  http://tumblr.com/xla1z7o0d,Sun Jun 07 15:29:58 PDT 2009,Amandamaebee,0,NO_QUERY,7339
"i am ready for today, im feeling good ",Sun May 03 08:05:46 PDT 2009,oohmissemily,1,NO_QUERY,2570
"Making follow-up phone calls. Mildly terrified because people are actually answering their phones, and I have to talk...pray for me  ",Sat Jun 06 09:28:37 PDT 2009,QuirkyPianist,1,NO_QUERY,11940
Off to bed. Night tweeters!  ,Tue Jun 02 21:34:19 PDT 2009,Yukonstylist,1,NO_QUERY,44229
@Jessalynnhinton just that simply u made my day/nite ,Mon Jun 15 22:13:25 PDT 2009,twtmob,1,NO_QUERY,44835
@newyorka LOL... No worries ,Sat Jun 06 13:28:45 PDT 2009,Dreamm,1,NO_QUERY,35434
"Good morning !  all relaxed after laughing so hard last night, now starting the day with a game  of Wii tennis against @ms_powder",Sun May 31 02:17:37 PDT 2009,rrradiogirrrl,1,NO_QUERY,12044
Apparently this really is the worst I've looked in years. Nothing tonight.  Move along.,Mon May 18 01:19:37 PDT 2009,procrastination,0,NO_QUERY,32102
@qt_sahra_917 my favorite is jacob and bella and yeah selena and taylor were going out but they broke up ,Sun May 31 07:57:27 PDT 2009,Awrad26,0,NO_QUERY,27104
@taunel I'd totally do something but the food I ate yesterday messed my system up  It totally sucks,Fri Jun 19 19:03:14 PDT 2009,Foaly,0,NO_QUERY,31638
@JungleJulia making history? That's way cute julia. I can't wait to meet you at the gigs eee.  how's everything?,Tue Jun 16 03:43:39 PDT 2009,jesscocaine,1,NO_QUERY,29276
"Conan, you played it too safe... no leprechaun dance, either! ",Mon Jun 01 21:39:15 PDT 2009,neccowafers,0,NO_QUERY,20497
@deatkin The dog one! It was so sad. I can't believe they actually ended it like that. ,Sun May 31 23:14:16 PDT 2009,sariuswilkinsus,0,NO_QUERY,29849
"I'm going to kill the next person that says the word ROBLOX... I hate it! It's raining, it's pouring... ",Mon Apr 20 23:05:54 PDT 2009,kuro_shiironeko,1,NO_QUERY,14696
@Surrealist Now all we need is built-in ISO mounting in Windows 7. ,Sat May 02 04:42:03 PDT 2009,markveldhuis,1,NO_QUERY,22151
@saydiemason Well i don't what we should do ,Fri May 29 12:45:42 PDT 2009,silvi_feuer,0,NO_QUERY,19449
I still feel guilty. ,Tue Jun 02 00:55:07 PDT 2009,xXCPMaineFanXx,0,NO_QUERY,48572
pkollar: @Gazimoff We already got one up  [Phil Kollar@Gazimoff We already got one up ] http://tinyurl.com/nn3z25,Tue Jun 16 13:49:28 PDT 2009,ex1up,0,NO_QUERY,32366
@l3uttaflykisses girl I am still up!! Its 5am!! ps the guy singing at the bar had a shout out to one of our deseased patients ,Sun Jun 21 02:05:13 PDT 2009,kimberlyannRN,0,NO_QUERY,37476
Everyone should wish Tyler Canoy a happy 16th birthday!!! ,Tue Jun 02 04:45:52 PDT 2009,peace_love_phil,1,NO_QUERY,44303
"spending some time with my handsome hubby, our time together is running out    and still waiting for our baby!",Sat Jun 20 18:46:41 PDT 2009,semorales,0,NO_QUERY,11117
@aaqil4 i was just joking with you!! i know there is alot haraam stuff on tv these days! thats y i dont watch TV any more. ,Fri May 29 16:25:25 PDT 2009,yara101,1,NO_QUERY,40401
watching last night's episosde of 90210 before going hospital to see my daddio. fingers crossed he'll be home today ,Tue Apr 07 03:34:13 PDT 2009,ChristinaAF,1,NO_QUERY,14322
@ChrisWPeterson You're a good man. Your wife has taught you well ,Sat May 30 15:09:42 PDT 2009,ColoradoHOAGal,1,NO_QUERY,3941
The Germans confiscated my bicycle. Now I have to walk to the coffeeshop ,Thu May 14 03:06:25 PDT 2009,Frankanne,0,NO_QUERY,30614
Is wondering how much longer David Ortiz will be with the Red Sox..Think his time is up. ,Sat Jun 06 09:04:14 PDT 2009,sportssavvy,0,NO_QUERY,18548
"so tired, work was as busy as expected   we so need more staff, oh well, i will soldier on",Tue Jun 16 12:11:33 PDT 2009,drakan666,0,NO_QUERY,43786
@WGsohee good luck with wonder girls!  what are you doing ? lol ^^,Sat May 30 07:26:53 PDT 2009,screwyoupunkass,1,NO_QUERY,22877
@allanhowls Please tell me that wasn't a Tyra reference. Please tell me I didn't RECOGNIZE a Tyra reference... ,Sat Jun 20 19:51:08 PDT 2009,fivewithflores,0,NO_QUERY,9537
Everyoneeeeeeee gets our ShirtsGoneTweeter  hehe   New Silk shirts from $19.95 and June is Buy 1 get 1 Free with free shipping!,Sun Jun 07 06:25:02 PDT 2009,shirtsgonewild,1,NO_QUERY,815
@Daveeesh must b nice! Wish I could go back2 bed ,Tue Jun 16 09:17:03 PDT 2009,emiliey,0,NO_QUERY,9143
its a beautiful morning - have a good day ,Fri May 22 04:17:52 PDT 2009,EnyaPr,1,NO_QUERY,30097
My mother asked me what teabagging was. ,Mon Apr 20 04:32:25 PDT 2009,smackypants,0,NO_QUERY,20077
If anyone asks why my hair is pink I'll say that its for breast cancer  cause i support help for breast cancer,Sat May 30 14:25:23 PDT 2009,jASEY7,1,NO_QUERY,13101
"@mountchuck well then, CONGRATS ",Thu May 14 05:52:39 PDT 2009,KnightRid,1,NO_QUERY,21105
@Paul_1966 thanks ,Sat May 30 13:39:05 PDT 2009,jaecka,1,NO_QUERY,49346
Dad made us all some popcorn. Going to watch the new Hallmark movie. ,Sat Jun 06 17:47:33 PDT 2009,LRD66,1,NO_QUERY,32424
"@shelleyjames And if you play on after the siren, thats the end of the game? Im not sure, just a thought ",Fri May 22 06:35:17 PDT 2009,joshymartin,1,NO_QUERY,38257
"could really use a few extra hours in my bed, stupid sleep pattern going crazy  http://bit.ly/S4ycG",Tue May 26 23:16:23 PDT 2009,AberdeenUK,0,NO_QUERY,34170
ugh it's a Friday night and I'm so bored. There's nothing 2 do. N none of my buddies r on ,Fri May 29 19:40:27 PDT 2009,Starstrukk09,0,NO_QUERY,5686
why is everyone saying its hot today but its not? is there something wrong with me? and im wearing a sweater haha ,Sat Jun 06 23:13:38 PDT 2009,ananimous,1,NO_QUERY,26606
@tonygray I want my Crab Nicholson back... did you take it? ,Mon May 18 06:15:02 PDT 2009,nicwinton,0,NO_QUERY,47405
can hear her heartbeat in her ears.  Today is the last day of my life as I knew it.  ,Fri May 22 02:27:54 PDT 2009,javinmae,0,NO_QUERY,40993
It's #420 am ,Sat May 02 01:20:56 PDT 2009,twitnando,1,NO_QUERY,39926
"There, just voted for the very first time. Hope I don't regret it ",Sun Jun 07 00:15:32 PDT 2009,hedejeh,1,NO_QUERY,4416
fuck comcast for updating their on-demand whilst i was in the middle of a movie!!! bastards.. ,Mon Apr 20 23:15:51 PDT 2009,jessamess,0,NO_QUERY,10200
@Speak2Ashley I'm poor and don't think I have that ,Sun May 31 18:01:58 PDT 2009,grant04,0,NO_QUERY,17383
@dansadventure got round in my target time and didn't stop at all which were my two main aims for the race  Heat was a killer,Mon Jun 01 00:36:06 PDT 2009,cframe,1,NO_QUERY,20960
"@thewillb Yup, I really dug the second half of True Blood, can't wait to watch the premiere ",Mon Jun 15 08:45:24 PDT 2009,devindra,1,NO_QUERY,17735
@BobbyPYo haha I wish ,Mon Jun 01 11:42:44 PDT 2009,kimgohn,1,NO_QUERY,46326
@garyshort see you soon. I believe drive from Edinburgh to home takesins ,Sun May 17 05:01:13 PDT 2009,dawnshort,1,NO_QUERY,15589
@MJackiewicz Plus we only get an hour v. Half hour. ,Mon Jun 01 18:21:08 PDT 2009,Melissa_Surratt,0,NO_QUERY,35429
@animalmind you are on a roll today... ,Mon Jun 01 14:49:00 PDT 2009,brooklynne01,1,NO_QUERY,15074
@lrbolton My iherb orders took like 3 days. But if it's shipping UPS Innovations or whatever then it will take longer  But no more than 5,Tue Apr 07 08:41:00 PDT 2009,ubongattah,0,NO_QUERY,1164
not looking forward to the two biology exams i have this afternoon. i just know im going to do awful! why is biology so hard?! ,Mon Jun 01 02:12:48 PDT 2009,cerri28,0,NO_QUERY,33369
"is a little cranky that Steak &amp; Shake doesn't have taco salads any more, especially since that's the only reason he went...  ",Mon Jun 15 10:44:44 PDT 2009,ToyDude,0,NO_QUERY,29602
I hate getting up early  And i hope the sun comes out today! I need a recharge!,Tue Apr 21 01:04:40 PDT 2009,SiKeo,0,NO_QUERY,46629
@MzLeXuS Oh looove  I wish I were there to comfort and take care of you xoxoxo,Sun Jun 21 06:49:39 PDT 2009,DollbabyMelissa,0,NO_QUERY,1020
is burnt from laying out today  relaxing and waiting for my love to arrive!,Fri Jun 05 16:47:52 PDT 2009,davije01,0,NO_QUERY,11287
Proof of heat  good day wish I hadn't spent most of it in bed  http://twitpic.com/670tp,Fri May 29 10:52:10 PDT 2009,davidrules04,0,NO_QUERY,40865
Just found out episode 3 of Dollhouse didn't record and there's no repeat and you can't buy it on iTunes. ,Sun Jun 07 13:37:06 PDT 2009,The_Iceman2288,0,NO_QUERY,10438
"@jason_mraz i love your songs; epecially: lucky&amp;make it mine ,your stile, your voice  they inspire me.",Mon Jun 01 15:03:22 PDT 2009,MariaDCVL,1,NO_QUERY,5950
"@fergmaster Cool, Thanks ",Sun May 03 10:07:13 PDT 2009,Scottyboy292,1,NO_QUERY,21445
mmm cherry limeade. I treated my mom and myself to Sonic ,Sun May 31 18:28:18 PDT 2009,statusMA,1,NO_QUERY,1771
Going to the park someday today for this http://www.marionartsfestival.com/ should be fun if anyone is in the area ,Sun May 17 07:32:20 PDT 2009,AnnodTnarg,1,NO_QUERY,24392
"Running the new @tweetie for mac, it's pretty cool... potentially will register... will wait and see ",Mon Apr 20 04:28:57 PDT 2009,Glutnix,1,NO_QUERY,26968
Gwen....is...hot  very impressed with the no doubt stage and performance tho for real! This is an awesome show!,Fri Jun 05 19:18:18 PDT 2009,joshuar1313,1,NO_QUERY,2306
"@mrsbubblehead YEs, I think so.  We got in free w/their Here's to Heros program.  E had a BLAST!!  LOVED the pengiuns &amp; Bay of Play ",Tue Jun 16 08:32:42 PDT 2009,stevesgirl,1,NO_QUERY,2122
Felt like looking nice today. Now i just feel embarrassed for being dressy. ,Sat Jun 06 13:45:07 PDT 2009,Shannon_Iris,0,NO_QUERY,43406
@backstreetboys hey B-Rye...lol. j/k LOVED UR ANSWERS!! I knew u were gonna say to be Baylee for a day! ,Tue Jun 02 20:49:53 PDT 2009,Melissa_Dawn,1,NO_QUERY,8614
"@InfiniteHoops Overall, solid job! Props. But yeah, a button to pop up a prefilled, but user-editable, tweet feels like the right call.  ",Fri Jun 05 23:52:46 PDT 2009,sbaker,1,NO_QUERY,1799
@scorpfromhell Head to http://tr.im/owK0 and click crawl my stats. That may fix it ,Mon Jun 15 04:58:41 PDT 2009,SwaroopH,1,NO_QUERY,15660
@razzberrymomma hi-ya cousin!   doing well here!  Let's catch up soon!,Sat May 30 18:50:52 PDT 2009,thetaiwandrift,1,NO_QUERY,9919
finally getting to sit down i was worried it would be dead at work but actually had some walk-ins and even some highlights ,Mon Jun 15 19:10:28 PDT 2009,koup_xoxo,1,NO_QUERY,44474
@Lisa_Veronica hey babe! good night! here in Spain is 1:16 and tomorrow i have to work... bah! have fun  xoxo,Sun Jun 07 16:16:51 PDT 2009,Rakeee,1,NO_QUERY,32296
Today is going to be a good day!! On my way to work spending time with Jesus ,Mon May 04 04:33:13 PDT 2009,oliviabaker,1,NO_QUERY,39297
@j0hnnyv true that ,Sun May 10 18:31:13 PDT 2009,kristensmith,1,NO_QUERY,421
@way2bitter can i see? ,Sun May 17 04:41:26 PDT 2009,juauz,1,NO_QUERY,36504
@LadyAubergine Merci beacoups from one monarch to another ,Sat Jun 06 19:18:32 PDT 2009,monsieur77,1,NO_QUERY,34543
Ugh! Mommy has a potty mouth   I need to chilax and enjoy the silliness. When did I stop being fun?,Tue Jun 23 08:45:39 PDT 2009,culinarywizard,0,NO_QUERY,15606
E3 streams are the reason nobody will be leaving my house today ,Mon Jun 01 11:34:31 PDT 2009,jesthestar,0,NO_QUERY,16136
is going to bed now; night everyone!    PS...can't wait for breakfast and have a yummy smoothie!  lol,Sat Apr 18 23:22:40 PDT 2009,mnbingomom,1,NO_QUERY,38713
"Off to school, projectpresentation ^^ drop by the kpn on the way, see if they've fixed my phone yet ",Tue Apr 21 03:57:01 PDT 2009,Superneej,1,NO_QUERY,30550
It rained - yes. But there's no cool breeze or rather any breeze at all. Wht the fack? ,Thu Jun 18 08:58:57 PDT 2009,Riti25,0,NO_QUERY,39130
Is back in sunny 95 degree weather though ,Sat May 09 19:25:51 PDT 2009,danjiefang,1,NO_QUERY,16314
My ipod has taken it's last breath... Im truly devastated. I have lost my public transportation companion ,Fri May 29 09:17:02 PDT 2009,ELCastro,0,NO_QUERY,22094
@Applecored heeeeeeeeeeeeeeeeey ... mwah mwah mwah  lol,Sat Jun 06 05:45:08 PDT 2009,smacula,1,NO_QUERY,15026
@Valleycat73 missing you tonight ,Fri Jun 19 20:27:01 PDT 2009,nikkidarrie,0,NO_QUERY,34394
@ddlovato  make the mean girls go away,Wed Jun 17 20:21:17 PDT 2009,KBiasucci,0,NO_QUERY,44173
No way you must me holding her while weight ;) subtract Ur weight u will know cat's  @columbalivia: My cat weighs 23 pounds. Jesus Christ.,Sun May 31 00:54:05 PDT 2009,ahsan,1,NO_QUERY,31791
This weekend has been just wonderful! Too bad Im still sick... When am I gonna be well? ,Mon Jun 01 15:57:00 PDT 2009,pernillecek,0,NO_QUERY,16739
@HappyCassie I know right? ,Mon Jun 22 18:41:38 PDT 2009,redchinese19,0,NO_QUERY,39916
@miracle7maker @aguon16 children you have to be careful because most people are mean. Stick to the ones you've known forever ,Sat Jun 06 05:40:41 PDT 2009,Gypseewoman,1,NO_QUERY,46868
The winter is back !! and I hate it ,Tue Apr 07 06:12:31 PDT 2009,ujvalgandhi,0,NO_QUERY,30858
I FINISHED THE CN TOWER CLIMB IN ONE PIECE!!! Thanks to everyone that sponsored me!! ,Sat Apr 18 15:35:12 PDT 2009,DebHalonen,1,NO_QUERY,21290
@vegkat How absolutely darling! Now you can say goodbye to the terrible two's  Three is a good age to be ~,Mon Jun 01 07:06:32 PDT 2009,CraftySnap,1,NO_QUERY,3107
@thethermals 2 weeks today till i see ya. wheyyyyyyyyyyyy ,Mon Jun 01 13:28:18 PDT 2009,lmbiggie,1,NO_QUERY,39996
futurama is going to be on mtv tomorrow at 4...hopefully! ,Mon Jun 15 01:36:47 PDT 2009,anthonyrojas,1,NO_QUERY,30543
eyes are stinking from all the crying  just wish my dad knew how much it hurts when he does this i just love him so much y cant u c that,Mon Jun 15 12:39:24 PDT 2009,DiNkYxsTepHiE,0,NO_QUERY,47003
"She's very good at coming up with new, interesting, and unexpected ways if making us late. good thing I got her up earlier than usual ",Mon Jun 01 06:32:23 PDT 2009,jlfergus,1,NO_QUERY,4223
"Finally,, a locker to place my books and notebooks!!! Been suffering with them  Yikes!",Tue Jun 16 03:29:31 PDT 2009,angelica243,0,NO_QUERY,34168
Is satisfied now that she has eaten half a pound of beef. ,Sun May 31 14:19:20 PDT 2009,SJSULyss1036,1,NO_QUERY,22326
"The first thing the californian sun did was make my eyes go into firehose mode. Actually it always does this, and I love it every time. ",Fri Jun 05 18:35:47 PDT 2009,artissoft,1,NO_QUERY,15505
@LudaDrummond Thanks for the #followfriday! ,Sat Jun 06 08:56:43 PDT 2009,Raycast,1,NO_QUERY,5916
Thanks to my worldwide Oneye friends I've found out there is yet another copycat at work   This time in Denmark.,Mon Jun 15 06:02:12 PDT 2009,miss_oneyes,0,NO_QUERY,31981
With friends driving on the motorway near York to go cliff diving ,Mon Jun 15 04:01:41 PDT 2009,HouseOfLord,1,NO_QUERY,46817
i want to be outside and not stuck in the office...  its soooo nice weather and what bout me??,Thu Jun 25 07:44:31 PDT 2009,philou90,0,NO_QUERY,40207
@scfisher gah really u guys are? bummer. yea we totally will i'll lyk when I'm in town ,Sun May 31 01:37:55 PDT 2009,SeptMourningM,1,NO_QUERY,46055
"Demographics for my Youtube channel.  96% Male, 4% Female.  And I still haven't gotten any hot dates out of it. ",Tue Jun 16 01:04:45 PDT 2009,brenky,0,NO_QUERY,23744
